loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
15925, 18076813,   1,  -1,  -2,  -8,  -1,  -5,   2,  -4,   0,   0,   0,   5,  -2,   2, 1338,   0,   0,   0, 334,   0,   0,   2,   2,  -5,   2,   2,  -5,   0,   0,   0,   0,   0,   0, 800, 798, 757, 803, 1261, 1253, 1200, 1253, ANGLE_MODE, 0, IDLE, 1, 1
15926, 18078056,   1,  -2,  -2,  -8,  -1,  -5,   2,  -4,   0,   0,   0,   5,  -2,   2, 1337,   0,   0,   0, 333,   0,   1,   2,  17,  -9,  -5,  17,  -9,   0,   0,   0,   0,   0,   0, 796, 799, 751, 803, 1263, 1240, 1207, 1222, ANGLE_MODE, 0, IDLE, 1, 1
15927, 18079299,   1,  -2,  -2,  -8,  -1,  -5,   2,  -4,   0,   0,   0,   5,  -2,   2, 1336,   1,   0,   0, 332,   0,   1,   2, -25,  19,  11, -25,  19,   0,   0,   0,   0,   0,   0, 795, 796, 750, 800, 1279, 1245, 1200, 1232, ANGLE_MODE, 0, IDLE, 1, 1
15928, 18080542,   2,  -2,  -2,  -8,  -1,  -5,   1,  -1,   0,   0,   0,   7,  -2,   4, 1335,   1,   0,   0, 331,   0,   1,   2,  12, -12,  -4,  12, -12,   0,   0,   0,   0,   0,   0, 798, 789, 753, 794, 1263, 1240, 1210, 1210, ANGLE_MODE, 0, IDLE, 1, 1
15929, 18081786,   2,  -3,  -2,  -8,  -1,  -5,   2,  -4,   0,   0,   0,   7,  -2,   4, 1334,   1,   0,   0, 330,   0,   1,   2,  10,   2,   0,  10,   2,   0,   0,   0,   0,   0,   0, 788, 792, 747, 800, 1277, 1224, 1188, 1230, ANGLE_MODE, 0, IDLE, 1, 1
15930, 18083030,   1,  -3,  -2,  -8,  -1,  -5,  -1,  -4,   0,   0,   0,   7,  -2,   4, 1333,   1,   0,   0, 329,   0,   1,   2, -27,  11,   9, -27,  11,   0,   0,   0,   0,   0,   0, 791, 797, 737, 793, 1268, 1237, 1193, 1224, ANGLE_MODE, 0, IDLE, 1, 1
15931, 18084273,   1,  -2,  -1,  -8,  -1,  -5,  -2,   0,   0,   0,   0,   7,  -2,   4, 1332,   1,   0,   0, 328,   0,   1,   1,  25, -15,  -8,  25, -15,   0,   0,   0,   0,   0,   0, 800, 790, 740, 779, 1255, 1247, 1186, 1217, ANGLE_MODE, 0, IDLE, 1, 1
15932, 18085516,   2,  -2,  -1,  -8,  -1,  -5,  -1,   2,   0,   0,   0,   7,  -2,   4, 1331,   1,   0,   0, 327,   0,   1,   1,  -2,  11,   6,  -2,  11,   0,   0,   0,   0,   0,   0, 799, 780, 747, 777, 1253, 1224, 1174, 1224, ANGLE_MODE, 0, IDLE, 1, 1
15933, 18086760,   1,  -2,  -1,  -8,  -1,  -5,  -2,   1,   0,   0,   0,   7,  -2,   4, 1330,   1,   0,   0, 326,   0,   1,   1, -22,   2,   5, -22,   2,   0,   0,   0,   0,   0,   0, 799, 784, 741, 773, 1253, 1217, 1193, 1215, ANGLE_MODE, 0, IDLE, 1, 1
15934, 18088003,   1,  -2,  -1,  -8,  -1,  -5,  -3,   2,   0,   0,   0,  11,  -2,   5, 1330,   1,   0,   0, 326,   0,   1,   1,  32, -12, -10,  32, -12,   0,   0,   0,   0,   0,   0, 801, 783, 740, 769, 1255, 1224, 1179, 1224, ANGLE_MODE, 0, IDLE, 1, 1
15935, 18089246,   1,  -1,  -1,  -8,  -1,  -5,  -4,   4,   0,   0,   0,  11,  -2,   5, 1329,   1,   0,   1, 325,   1,   0,   1, -14,  13,  10, -14,  13,   0,   0,   0,   0,   0,   0, 806, 780, 741, 760, 1253, 1224, 1163, 1217, ANGLE_MODE, 0, IDLE, 1, 1
15936, 18090489,   0,  -1,  -1,  -8,  -1,  -5,  -5,   4,   0,   0,   0,  11,  -2,   5, 1328,   1,   0,   1, 324,   1,   0,   1,  -9,  -4,  -2,  -9,  -4,   0,   0,   0,   0,   0,   0, 808, 781, 737, 754, 1232, 1222, 1188, 1217, ANGLE_MODE, 0, IDLE, 1, 1
15937, 18091733,   0,  -1,   0,  -8,  -1,  -5,  -6,   4,   0,   0,   0,  11,  -2,   5, 1327,   1,   0,   1, 323,   1,   0,   1,  30,  -7,  -6,  30,  -7,   0,   0,   0,   0,   0,   0, 809, 781, 735, 749, 1240, 1207, 1179, 1217, ANGLE_MODE, 0, IDLE, 1, 1
16014, 18092352,  -1,   0,   0,  -8,  -1,  -5,  -6,   5,   0,   0,   0,  11,  -2,   5, 1327,   1,   0,   1, 323,   2,   0,   1,   6,   6,   7,   6,   6,   0,   0,   0,   0,   0,   0, 812, 779, 735, 745, 1255, 1217, 1181, 1202, ANGLE_MODE, 0, IDLE, 1, 1
16015, 18093595,   0,   1,   0,  -8,  -1,  -5,  -5,   6,   0,   0,   0,  12,  -3,   5, 1326,   1,   0,   1, 322,   2,  -1,   1, -24,   2,   4, -24,   2,   0,   0,   0,   0,   0,   0, 813, 772, 741, 741, 1237, 1217, 1174, 1200, ANGLE_MODE, 0, IDLE, 1, 1
16016, 18094838,  -1,   1,   0,  -8,  -1,  -5,  -5,   5,   0,   0,   0,  12,  -3,   5, 1325,   1,   0,   1, 322,   2,  -1,   1,  32, -10, -11,  32, -10,   0,   0,   0,   0,   0,   0, 811, 776, 734, 740, 1237, 1210, 1163, 1195, ANGLE_MODE, 0, IDLE, 1, 1
16017, 18096082,  -1,   1,   0,  -8,  -1,  -5,  -5,   4,   0,   0,   0,  12,  -3,   5, 1324,   2,   0,   1, 321,   2,  -1,   0,  -9,   7,  11,  -9,   7,   0,   0,   0,   0,   0,   0, 807, 773, 735, 741, 1240, 1202, 1172, 1188, ANGLE_MODE, 0, IDLE, 1, 1
16018, 18097326,  -1,   1,   0,  -8,  -1,  -5,  -2,   4,   0,   0,   0,  12,  -3,   5, 1324,   2,   0,   1, 320,   2,  -1,   1, -12,  -2,  -1, -12,  -2,   0,   0,   0,   0,   0,   0, 801, 765, 740, 743, 1237, 1210, 1167, 1215, ANGLE_MODE, 0, IDLE, 1, 1
16019, 18098569,   0,   1,   0,  -8,  -1,  -5,   1,   3,   0,   0,   0,  12,  -3,   5, 1323,   2,   0,   1, 319,   2,  -1,   0,  32,  -6,  -8,  32,  -6,   0,   0,   0,   0,   0,   0, 791, 759, 743, 750, 1245, 1217, 1167, 1195, ANGLE_MODE, 0, IDLE, 1, 1
16020, 18099817,  -1,   1,   0,  -8,  -1,  -5,  -1,   2,   0,   0,   0,  12,  -3,   5, 1322,   2,   0,   1, 319,   2,  -1,   0, -22,   4,  12, -22,   4,   0,   0,   0,   0,   0,   0, 792, 765, 736, 746, 1253, 1215, 1174, 1195, ANGLE_MODE, 0, IDLE, 1, 1
16021, 18101055,   1,   1,   0,  -8,  -1,  -5,   3,   1,   0,   0,   0,  13,  -5,   5, 1322,   2,   0,   1, 318,   1,  -1,   0,   2,  -2,  -6,   2,  -2,   0,   0,   0,   0,   0,   0, 778, 755, 744, 758, 1253, 1210, 1174, 1202, ANGLE_MODE, 0, IDLE, 1, 1
16022, 18102299,   0,   1,   0,  -8,  -1,  -5,   0,   1,   0,   0,   0,  13,  -5,   5, 1321,   2,   0,   1, 317,   2,  -1,   0,  25,  -2,  -2,  25,  -2,   0,   0,   0,   0,   0,   0, 785, 764, 733, 749, 1240, 1188, 1154, 1202, ANGLE_MODE, 0, IDLE, 1, 1
16023, 18103542,   0,   1,   0,  -8,  -1,  -5,  -1,  -1,   0,   0,   0,  13,  -5,   5, 1320,   2,   0,   1, 317,   2,  -1,   1, -27,   0,  11, -27,   0,   0,   0,   0,   0,   0,   0, 782, 765, 729, 750, 1240, 1210, 1167, 1200, ANGLE_MODE, 0, IDLE, 1, 1
16024, 18104785,   0,   1,   0,  -8,  -1,  -5,   0,  -2,   0,   0,   0,  13,  -5,   5, 1319,   2,   0,   1, 316,   2,  -1,   1,  15,   0,  -8,  15,   0,   0,   0,   0,   0,   0,   0, 775, 765, 725, 755, 1245, 1200, 1172, 1195, ANGLE_MODE, 0, IDLE, 1, 1
16025, 18106029,  -1,   0,   0,  -8,  -1,  -5,  -3,  -3,   0,   0,   0,  13,  -5,   5, 1319,   2,  -1,   1, 316,   2,  -1,   1,  15,  -2,   3,  15,  -2,   0,   0,   0,   0,   0,   0, 780, 775, 713, 749, 1232, 1202, 1167, 1174, ANGLE_MODE, 0, IDLE, 1, 1
16026, 18107271,   1,   0,   0,  -8,  -1,  -5,   1,  -2,   0,   0,   0,  13,  -7,   5, 1318,   2,  -1,   1, 315,   2,  -1,   1, -27,  -2,   8, -27,  -2,   0,   0,   0,   0,   0,   0, 772, 761, 725, 756, 1230, 1215, 1154, 1186, ANGLE_MODE, 0, IDLE, 1, 1
16027, 18108515,  -1,   0,   0,  -8,  -1,  -5,  -3,  -1,   0,   0,   0,  13,  -7,   5, 1317,   2,  -1,   1, 314,   3,  -1,   1,  27,   4,  -9,  27,   4,   0,   0,   0,   0,   0,   0, 782, 766, 716, 743, 1245, 1188, 1158, 1210, ANGLE_MODE, 0, IDLE, 1, 1
16028, 18109758,   0,  -1,   0,  -8,  -1,  -5,  -1,  -2,   0,   0,   0,  13,  -7,   5, 1316,   2,  -1,   1, 313,   2,   0,   1,   2,  -3,   6,   2,  -3,   0,   0,   0,   0,   0,   0, 771, 763, 713, 749, 1217, 1210, 1154, 1188, ANGLE_MODE, 0, IDLE, 1, 1
16029, 18111001,   0,  -1,   0,  -8,  -1,  -5,  -2,  -5,   0,   0,   0,  13,  -7,   5, 1315,   2,  -1,   1, 311,   2,   0,   1, -21,  -2,   5, -21,  -2,   0,   0,   0,   0,   0,   0, 763, 768, 702, 751, 1230, 1195, 1163, 1186, ANGLE_MODE, 0, IDLE, 1, 1
16030, 18112245,  -1,  -1,  -1,  -8,  -1,  -5,  -1,  -2,   0,   0,   0,  13,  -7,   5, 1314,   2,  -1,   1, 310,   3,   0,   1,  31,   4,  -7,  31,   4,   0,   0,   0,   0,   0,   0, 766, 759, 705, 743, 1237, 1200, 1158, 1179, ANGLE_MODE, 0, IDLE, 1, 1
16031, 18113489,   0,  -2,  -1,  -8,  -1,  -5,  -1,  -3,   0,   0,   0,  13,  -7,   5, 1313,   2,  -1,   1, 309,   3,   0,   1, -10,  -3,   8, -10,  -3,   0,   0,   0,   0,   0,   0, 758, 759, 700, 746, 1222, 1195, 1158, 1195, ANGLE_MODE, 0, IDLE, 1, 1
16032, 18114732,  -1,  -2,  -1,  -8,  -1,  -5,  -3,  -2,   0,   0,   0,  13,  -9,   5, 1312,   2,  -1,   1, 308,   3,   0,   1, -10,  -1,   2, -10,  -1,   0,   0,   0,   0,   0,   0, 765, 759, 696, 736, 1222, 1188, 1145, 1181, ANGLE_MODE, 0, IDLE, 1, 1
16033, 18115975,   0,  -2,  -1,  -8,  -1,  -6,   0,  -1,   0,   0,   0,  13,  -9,   5, 1311,   2,  -1,   1, 307,   3,   0,   2,  30,   5,  -3,  30,   5,   0,   0,   0,   0,   0,   0, 756, 750, 700, 743, 1217, 1181, 1154, 1179, ANGLE_MODE, 0, IDLE, 1, 1
16034, 18117220,  -1,  -2,  -1,  -8,  -1,  -6,  -3,  -1,   0,   0,   0,  13,  -9,   5, 1310,   2,  -1,   1, 306,   3,   0,   1, -17,  -5,   7, -17,  -5,   0,   0,   0,   0,   0,   0, 762, 756, 691, 734, 1207, 1193, 1163, 1188, ANGLE_MODE, 0, IDLE, 1, 1
16035, 18118462,  -2,  -3,  -1,  -8,  -1,  -6,  -3,  -3,   0,   0,   0,  13,  -9,   5, 1309,   2,  -1,   1, 305,   3,   0,   2,   4,   1,  -1,   4,   1,   0,   0,   0,   0,   0,   0, 758, 759, 686, 736, 1217, 1193, 1141, 1181, ANGLE_MODE, 0, IDLE, 1, 1
16036, 18119714,  -1,  -2,  -1,  -8,  -1,  -6,  -2,   0,   0,   0,   0,  13,  -9,   5, 1309,   2,  -1,   1, 305,   3,   0,   1,  20,   5,   0,  20,   5,   0,   0,   0,   0,   0,   0, 761, 750, 693, 732, 1210, 1186, 1149, 1174, ANGLE_MODE, 0, IDLE, 1, 1
16037, 18120949,  -3,  -3,  -1,  -8,  -1,  -6,  -4,   0,   0,   0,   0,  14, -10,   4, 1308,   2,  -1,   1, 305,   4,   0,   2, -16,  -7,   5, -16,  -7,   0,   0,   0,   0,   0,   0, 768, 757, 684, 724, 1210, 1193, 1149, 1174, ANGLE_MODE, 0, IDLE, 1, 1
16038, 18122192,  -1,  -3,  -1,  -8,  -2,  -6,  -1,   0,   0,   0,   0,  14, -10,   4, 1307,   2,  -1,   1, 304,   3,   0,   2,  10,   5,   0,  10,   5,   0,   0,   0,   0,   0,   0, 755, 749, 691, 735, 1207, 1193, 1145, 1167, ANGLE_MODE, 0, IDLE, 1, 1
16039, 18123436,  -3,  -3,  -1,  -8,  -2,  -6,  -4,   0,   0,   0,   0,  14, -10,   4, 1307,   2,  -1,   1, 303,   4,   0,   2,  14,   2,   1,  14,   2,   0,   0,   0,   0,   0,   0, 764, 756, 680, 724, 1222, 1186, 1141, 1167, ANGLE_MODE, 0, IDLE, 1, 1
16116, 18124060,  -2,  -3,  -1,  -9,  -2,  -6,  -3,   1,   0,   0,   0,  14, -10,   4, 1306,   2,  -1,   1, 303,   3,   0,   2,  -9,  -4,   4,  -9,  -4,   0,   0,   0,   0,   0,   0, 763, 748, 687, 724, 1195, 1174, 1141, 1172, ANGLE_MODE, 0, IDLE, 1, 1
16117, 18125302,  -3,  -3,  -1,  -9,  -2,  -6,  -1,   1,   0,   0,   0,  14, -10,   4, 1306,   2,  -1,   1, 302,   4,   0,   2,  -1,  -2,   0,  -1,  -2,   0,   0,   0,   0,   0,   0, 758, 746, 685, 727, 1215, 1181, 1136, 1179, ANGLE_MODE, 0, IDLE, 1, 1
16118, 18126554,  -3,  -2,  -1,  -9,  -2,  -6,  -4,   3,   0,   0,   0,  14, -10,   4, 1305,   2,  -1,   1, 302,   4,   0,   2,  22,   6,   2,  22,   6,   0,   0,   0,   0,   0,   0, 768, 746, 683, 715, 1232, 1193, 1115, 1172, ANGLE_MODE, 0, IDLE, 1, 1
16119, 18127790,  -4,  -3,  -1,  -9,  -2,  -6,  -4,   1,   0,   0,   0,  14, -11,   4, 1304,   2,  -1,   1, 301,   4,   0,   2, -11,  -6,   1, -11,  -6,   0,   0,   0,   0,   0,   0, 766, 751, 675, 715, 1222, 1174, 1132, 1167, ANGLE_MODE, 0, IDLE, 1, 1
16120, 18129033,  -3,  -2,  -1,  -9,  -2,  -6,  -2,   2,   0,   0,   0,  14, -11,   4, 1303,   2,  -2,   1, 300,   4,   0,   2,   5,   0,   1,   5,   0,   0,   0,   0,   0,   0,   0, 761, 743, 681, 716, 1217, 1172, 1128, 1172, ANGLE_MODE, 0, IDLE, 1, 1
16121, 18130276,  -3,  -2,  -1,  -9,  -2,  -6,   0,   2,   0,   0,   0,  14, -11,   4, 1303,   2,  -2,   1, 299,   4,   0,   2,  16,   5,   3,  16,   5,   0,   0,   0,   0,   0,   0, 755, 735, 683, 719, 1200, 1188, 1128, 1167, ANGLE_MODE, 0, IDLE, 1, 1
16122, 18131519,  -3,  -2,  -1,  -9,  -2,  -6,   1,   2,   0,   0,   0,  14, -11,   4, 1302,   2,  -2,   1, 298,   4,   0,   2,  -9,  -6,   0,  -9,  -6,   0,   0,   0,   0,   0,   0, 752, 732, 682, 718, 1200, 1179, 1128, 1163, ANGLE_MODE, 0, IDLE, 1, 1
16123, 18132767,  -4,  -2,  -1,  -9,  -2,  -6,  -4,   2,   0,   0,   0,  14, -11,   4, 1301,   2,  -2,   1, 297,   5,  -1,   2,  12,  -2,   3,  12,  -2,   0,   0,   0,   0,   0,   0, 764, 741, 669, 703, 1202, 1172, 1119, 1163, ANGLE_MODE, 0, IDLE, 1, 1
16124, 18134006,  -5,  -2,  -1,  -9,  -2,  -6,  -6,   2,   0,   0,   0,  14, -12,   5, 1300,   2,  -2,   1, 297,   5,  -1,   2,   9,   5,   5,   9,   5,   0,   0,   0,   0,   0,   0, 768, 744, 663, 697, 1193, 1172, 1128, 1136, ANGLE_MODE, 0, IDLE, 1, 1
16125, 18135249,  -4,  -2,  -1,  -9,  -2,  -6,  -4,   3,   0,   0,   0,  14, -12,   5, 1299,   2,  -2,   1, 296,   5,  -1,   2,  -7,  -6,  -3,  -7,  -6,   0,   0,   0,   0,   0,   0, 763, 736, 669, 701, 1210, 1181, 1111, 1158, ANGLE_MODE, 0, IDLE, 1, 1
16126, 18136492,  -4,  -2,  -1,  -9,  -2,  -7,  -1,   1,   0,   0,   0,  14, -12,   5, 1299,   2,  -2,   1, 295,   5,  -1,   2,  17,  -3,   4,  17,  -3,   0,   0,   0,   0,   0,   0, 752, 733, 669, 710, 1200, 1172, 1111, 1154, ANGLE_MODE, 0, IDLE, 1, 1
16127, 18137736,  -4,  -2,  -1,  -9,  -2,  -7,   1,   2,   0,   0,   0,  14, -12,   5, 1298,   2,  -2,   1, 295,   5,  -1,   2,   0,   6,   5,   0,   6,   0,   0,   0,   0,   0,   0, 750, 728, 672, 711, 1207, 1167, 1111, 1149, ANGLE_MODE, 0, IDLE, 1, 1
16128, 18138979,  -3,  -1,  -1,  -9,  -2,  -7,   3,   3,   0,   0,   0,  14, -12,   5, 1298,   2,  -2,   1, 295,   4,  -1,   2,  -3,  -7,  -5,  -3,  -7,   0,   0,   0,   0,   0,   0, 747, 717, 681, 712, 1195, 1154, 1099, 1132, ANGLE_MODE, 0, IDLE, 1, 1
16129, 18140222,  -3,  -2,  -1,  -9,  -2,  -7,   5,   2,   0,   0,   0,  14, -12,   5, 1297,   2,  -2,   1, 294,   4,  -1,   2,  18,  -3,   7,  18,  -3,   0,   0,   0,   0,   0,   0, 738, 715, 682, 720, 1195, 1167, 1103, 1145, ANGLE_MODE, 0, IDLE, 1, 1
16130, 18141466,  -3,  -1,  -1, -10,  -2,  -7,   2,   2,   0,   0,   0,  14, -12,   5, 1297,   2,  -2,   1, 294,   4,  -1,   2,  -6,   4,   3,  -6,   4,   0,   0,   0,   0,   0,   0, 747, 720, 676, 711, 1200, 1154, 1115, 1158, ANGLE_MODE, 0, IDLE, 1, 1
16131, 18142709,  -3,  -1,  -1, -10,  -2,  -7,   0,   4,   0,   0,   0,  14, -12,   5, 1297,   2,  -2,   1, 294,   4,  -2,   2,  -1,  -7,  -7,  -1,  -7,   0,   0,   0,   0,   0,   0, 755, 720, 676, 702, 1195, 1154, 1107, 1136, ANGLE_MODE, 0, IDLE, 1, 1
16132, 18143953,  -1,   0,  -1, -10,  -2,  -7,   6,   4,   0,   0,   0,  14, -12,   5, 1296,   2,  -2,   1, 294,   3,  -2,   2,  18,  -3,   9,  18,  -3,   0,   0,   0,   0,   0,   0, 740, 707, 690, 716, 1200, 1145, 1111, 1115, ANGLE_MODE, 0, IDLE, 1, 1
16133, 18145196,  -1,  -1,  -1, -10,  -2,  -7,   6,   1,   0,   0,   0,  14, -12,   5, 1296,   2,  -2,   1, 294,   3,  -2,   2,  -9,   5,   2,  -9,   5,   0,   0,   0,   0,   0,   0, 734, 710, 687, 723, 1200, 1145, 1111, 1128, ANGLE_MODE, 0, IDLE, 1, 1
16134, 18146446,  -2,  -1,  -1, -10,  -2,  -7,   1,   0,   0,   0,   0,  14, -12,   5, 1296,   2,  -2,   1, 294,   4,  -2,   2,   3,  -6,  -7,   3,  -6,   0,   0,   0,   0,   0,   0, 743, 727, 671, 715, 1186, 1149, 1079, 1136, ANGLE_MODE, 0, IDLE, 1, 1
16135, 18147683,  -2,   0,  -1, -10,  -2,  -7,  -1,   1,   0,   0,   0,  14, -12,   5, 1296,   2,  -2,   1, 294,   4,  -2,   1,  17,  -6,   9,  17,  -6,   0,   0,   0,   0,   0,   0, 750, 725, 673, 708, 1195, 1158, 1103, 1141, ANGLE_MODE, 0, IDLE, 1, 1
16136, 18148926,  -1,   0,  -1, -10,  -2,  -7,   4,   2,   0,   0,   0,  14, -12,   5, 1296,   2,  -2,   1, 294,   3,  -2,   1, -15,   7,   2, -15,   7,   0,   0,   0,   0,   0,   0, 740, 712, 687, 717, 1181, 1163, 1099, 1128, ANGLE_MODE, 0, IDLE, 1, 1
16137, 18150169,   0,  -1,  -1, -10,  -2,  -7,   7,  -1,   0,   0,   0,  14, -12,   5, 1296,   2,  -2,   1, 295,   2,  -2,   1,   9,  -4,  -7,   9,  -4,   0,   0,   0,   0,   0,   0, 726, 714, 685, 732, 1186, 1158, 1099, 1149, ANGLE_MODE, 0, IDLE, 1, 1
16138, 18151412,   0,   0,  -1, -10,  -2,  -7,   4,   0,   0,   0,   0,  14, -12,   5, 1296,   2,  -2,   1, 295,   3,  -2,   1,  13, -10,   9,  13, -10,   0,   0,   0,   0,   0,   0, 737, 717, 683, 721, 1174, 1154, 1103, 1136, ANGLE_MODE, 0, IDLE, 1, 1
16139, 18152656,  -1,   0,  -1, -10,  -2,  -7,   0,   2,   0,   0,   0,  14, -12,   5, 1296,   2,  -2,   1, 295,   3,  -2,   1, -14,   7,   1, -14,   7,   0,   0,   0,   0,   0,   0, 748, 721, 680, 711, 1174, 1154, 1111, 1136, ANGLE_MODE, 0, IDLE, 1, 1
16140, 18153899,  -1,   0,   0, -10,  -2,  -7,  -3,   3,   0,   0,   0,  13, -12,   6, 1296,   2,  -2,   1, 295,   3,  -2,   1,  12,  -3,  -7,  12,  -3,   0,   0,   0,   0,   0,   0, 758, 726, 676, 701, 1181, 1149, 1107, 1128, ANGLE_MODE, 0, IDLE, 1, 1
16141, 18155142,  -1,   1,   0, -10,  -2,  -7,  -3,   4,   0,   0,   0,  13, -12,   6, 1296,   2,  -2,   1, 295,   3,  -3,   1,  11, -15,  10,  11, -15,   0,   0,   0,   0,   0,   0, 762, 722, 680, 698, 1179, 1145, 1103, 1136, ANGLE_MODE, 0, IDLE, 1, 1
16218, 18155761,  -1,   1,   0, -10,  -2,  -7,  -2,   4,   0,   0,   0,  13, -12,   6, 1296,   2,  -2,   1, 295,   3,  -3,   1,  -9,  -4,   9,  -9,  -4,   0,   0,   0,   0,   0,   0, 761, 720, 682, 700, 1186, 1141, 1103, 1128, ANGLE_MODE, 0, IDLE, 1, 1
16219, 18157005,  -2,   2,   0, -10,  -2,  -7,  -2,   5,   0,   0,   0,  13, -12,   6, 1296,   2,  -2,   1, 296,   3,  -3,   1,  -3,  10,  -8,  -3,  10,   0,   0,   0,   0,   0,   0, 764, 719, 685, 698, 1179, 1132, 1079, 1128, ANGLE_MODE, 0, IDLE, 1, 1
16220, 18158248,  -2,   2,   0, -10,  -2,  -7,  -3,   5,   0,   0,   0,  13, -12,   6, 1296,   2,  -2,   1, 296,   3,  -3,   1,  21, -17,   2,  21, -17,   0,   0,   0,   0,   0,   0, 768, 720, 685, 694, 1181, 1128, 1091, 1136, ANGLE_MODE, 0, IDLE, 1, 1
16221, 18159492,  -2,   2,   0, -10,  -2,  -7,   0,   4,   0,   0,   0,  13, -12,   6, 1296,   2,  -2,   1, 296,   3,  -3,   1, -12,  -6,   6, -12,  -6,   0,   0,   0,   0,   0,   0, 761, 719, 687, 702, 1188, 1149, 1091, 1128, ANGLE_MODE, 0, IDLE, 1, 1
16222, 18160735,  -1,   3,   0, -10,  -2,  -7,   1,   6,   0,   0,   0,  13, -12,   6, 1297,   2,  -2,   1, 296,   3,  -4,   1,   2,  14,  -7,   2,  14,   0,   0,   0,   0,   0,   0, 763, 711, 697, 700, 1188, 1128, 1087, 1124, ANGLE_MODE, 0, IDLE, 1, 1
16223, 18161979,  -1,   3,   0, -10,  -2,  -7,   4,   4,   0,   0,   0,  13, -12,   6, 1297,   2,  -2,   1, 296,   3,  -4,   0,  18, -18,   2,  18, -18,   0,   0,   0,   0,   0,   0, 754, 708, 702, 708, 1172, 1145, 1091, 1136, ANGLE_MODE, 0, IDLE, 1, 1
16224, 18163223,  -1,   3,   1, -10,  -2,  -7,   3,   1,   0,   0,   0,  13, -12,   6, 1297,   2,  -2,   1, 297,   3,  -4,   0, -11,  -8,   5, -11,  -8,   0,   0,   0,   0,   0,   0, 750, 717, 695, 711, 1167, 1124, 1079, 1115, ANGLE_MODE, 0, IDLE, 1, 1
16225, 18164466,  -2,   3,   1, -10,  -2,  -7,  -3,   1,   0,   0,   0,  13, -12,   6, 1297,   2,  -2,   1, 297,   3,  -4,   0,   4,  16,  -6,   4,  16,   0,   0,   0,   0,   0,   0, 762, 729, 683, 700, 1179, 1136, 1087, 1103, ANGLE_MODE, 0, IDLE, 1, 1
16226, 18165710,  -2,   4,   1, -10,  -2,  -7,  -3,   3,   0,   0,   0,  13, -12,   6, 1297,   2,  -2,   1, 297,   3,  -4,   0,  16, -21,   2,  16, -21,   0,   0,   0,   0,   0,   0, 767, 725, 688, 694, 1186, 1128, 1087, 1119, ANGLE_MODE, 0, IDLE, 1, 1
16227, 18166956,  -2,   4,   1, -10,  -2,  -7,  -2,   4,   0,   0,   0,  14, -12,   4, 1297,   2,  -2,   1, 297,   3,  -4,   0, -11,  -9,   4, -11,  -9,   0,   0,   0,   0,   0,   0, 769, 723, 691, 693, 1174, 1119, 1091, 1115, ANGLE_MODE, 0, IDLE, 1, 1
16228, 18168195,  -1,   4,   1, -10,  -2,  -7,   2,   3,   0,   0,   0,  14, -12,   4, 1297,   2,  -2,   1, 297,   3,  -4,   1,   5,  17,  -5,   5,  17,   0,   0,   0,   0,   0,   0, 759, 711, 701, 703, 1174, 1136, 1079, 1124, ANGLE_MODE, 0, IDLE, 1, 1
16229, 18169438,   0,   4,   1, -10,  -2,  -7,   5,   4,   0,   0,   0,  14, -12,   4, 1297,   2,  -2,   1, 297,   2,  -5,   0,  10, -21,   3,  10, -21,   0,   0,   0,   0,   0,   0, 753, 704, 708, 708, 1181, 1132, 1083, 1124, ANGLE_MODE, 0, IDLE, 1, 1
16230, 18170681,  -1,   5,   1, -10,  -2,  -7,   2,   3,   0,   0,   0,  14, -12,   4, 1297,   2,  -2,   1, 297,   3,  -5,   0,  -6, -12,   2,  -6, -12,   0,   0,   0,   0,   0,   0, 760, 713, 699, 701, 1167, 1128, 1087, 1119, ANGLE_MODE, 0, IDLE, 1, 1
16231, 18171925,   1,   4,   1, -10,  -1,  -7,   5,   1,   0,   0,   0,  14, -12,   4, 1297,   2,  -2,   1, 296,   2,  -4,   0,   5,  19,  -2,   5,  19,   0,   0,   0,   0,   0,   0, 747, 707, 704, 712, 1174, 1136, 1087, 1115, ANGLE_MODE, 0, IDLE, 1, 1
16232, 18173174,  -1,   5,   0, -10,  -1,  -7,  -2,   3,   0,   0,   0,  14, -12,   4, 1296,   2,  -2,   1, 296,   3,  -5,   0,   7, -22,   1,   7, -22,   0,   0,   0,   0,   0,   0, 767, 717, 693, 692, 1179, 1128, 1079, 1115, ANGLE_MODE, 0, IDLE, 1, 1
16233, 18174411,   1,   4,   1, -10,  -1,  -7,   5,   0,   0,   0,   0,  14, -12,   4, 1296,   2,  -2,   1, 296,   1,  -4,   0,  -5,  -9,   0,  -5,  -9,   0,   0,   0,   0,   0,   0, 742, 705, 705, 716, 1167, 1136, 1083, 1111, ANGLE_MODE, 0, IDLE, 1, 1
